Ticker,Company,Sector,Industry,Country,Market Cap,Volume
TERN,Terns Pharmaceuticals Inc,Healthcare,Biotechnology,USA,506.56M,"554,000"
TEXN,iShares Texas Equity ETF,Financial,Exchange Traded Fund,USA,-,"3,754"
TFIN,Triumph Financial Inc,Financial,Banks - Regional,USA,1.32B,"64,506"
TFNS,T. Rowe Price Financials ETF,Financial,Exchange Traded Fund,USA,-,412
TFSL,TFS Financial Corporation,Financial,Banks - Regional,USA,3.65B,"184,213"
TGL,Treasure Global Inc,Technology,Software - Application,USA,3.43M,"200,719"
TGTX,TG Therapeutics Inc,Healthcare,Biotechnology,USA,5.65B,"678,769"
TH,Target Hospitality Corp,Industrials,Specialty Business Services,USA,748.22M,"53,105"
THAR,Tharimmune Inc,Healthcare,Biotechnology,USA,5.69M,"7,515"
THCH,TH International Ltd,Consumer Cyclical,Restaurants,China,96.59M,"8,852"
THFF,First Financial Corp,Financial,Banks - Regional,USA,624.76M,"14,368"
THMZ,Lazard Equity Megatrends ETF,Financial,Exchange Traded Fund,USA,-,35
THRM,Gentherm Inc,Consumer Cyclical,Auto Parts,USA,967.94M,"97,495"
THRY,Thryv Holdings Inc,Communication Services,Internet Content & Information,USA,538.66M,"206,648"
THTX,Theratechnologies Inc,Healthcare,Biotechnology,Canada,145.07M,"565,731"
TIGO,Millicom International Cellular S.A,Communication Services,Telecom Services,Luxembourg,6.96B,"296,457"
TIGR,UP Fintech Holding Ltd ADR,Financial,Capital Markets,Singapore,1.61B,"2,751,056"
TIL,Instil Bio Inc,Healthcare,Biotechnology,USA,153.83M,"168,469"
TILE,Interface Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1.42B,"523,247"
TIPT,Tiptree Inc,Financial,Insurance - Specialty,USA,762.94M,"26,247"
TIRX,Tian Ruixiang Holdings Ltd,Financial,Insurance Brokers,China,117.91M,"41,338"
TITN,Titan Machinery Inc,Industrials,Industrial Distribution,USA,437.22M,"61,337"
TIVC,Tivic Health Systems Inc,Healthcare,Medical Devices,USA,3.35M,"25,412"
TKLF,Tokyo Lifestyle Co Ltd. ADR,Consumer Cyclical,Specialty Retail,Japan,15.90M,364
TKNO,Alpha Teknova Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,231.93M,"96,824"
TLF,Tandy Leather Factory Inc,Consumer Cyclical,Specialty Retail,USA,29.66M,"2,304"
TLIH,Ten League International Holdings Ltd,Industrials,Farm & Heavy Construction Machinery,Singapore,17.58M,"1,759,119"
TLN,Talen Energy Corp,Utilities,Utilities - Independent Power Producers,USA,17.46B,"854,510"
TLPH,Talphera Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,8.22M,"66,789"
TLRY,Tilray Brands Inc,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,639.79M,"15,033,068"
TLS,Telos Corp,Technology,Software - Infrastructure,USA,181.51M,"498,509"
TLSA,Tiziana Life Sciences Ltd,Healthcare,Biotechnology,United Kingdom,273.03M,"758,200"
TLSI,TriSalus Life Sciences Inc,Healthcare,Medical Devices,USA,159.50M,"7,310"
TLT,iShares 20+ Year Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,"36,704,503"
TLX,Telix Pharmaceuticals Ltd. ADR,Healthcare,Biotechnology,Australia,4.43B,"16,044"
TMB,Thornburg Multi Sector Bond ETF,Financial,Exchange Traded Fund,USA,-,445
TMC,TMC the metals company Inc,Basic Materials,Other Industrial Metals & Mining,Canada,2.26B,"5,456,565"
TMCI,Treace Medical Concepts Inc,Healthcare,Medical Devices,USA,337.49M,"95,256"
TMDX,Transmedics Group Inc,Healthcare,Medical Devices,USA,4.11B,"984,508"
TMED,T. Rowe Price Health Care ETF,Financial,Exchange Traded Fund,USA,-,248
TMET,iShares Transition-Enabling Metals ETF,Financial,Exchange Traded Fund,USA,-,50
TMUS,T-Mobile US Inc,Communication Services,Telecom Services,USA,267.97B,"1,256,639"
TNDM,Tandem Diabetes Care Inc,Healthcare,Medical Devices,USA,1.04B,"359,717"
TNFA,TNF Pharmaceuticals Inc,Healthcare,Biotechnology,USA,1.37M,"30,128,225"
TNGX,Tango Therapeutics Inc,Healthcare,Biotechnology,USA,727.32M,"3,372,361"
TNMG,TNL Mediagene,Communication Services,Publishing,Taiwan,11.32M,"186,959"
TNON,Tenon Medical Inc,Healthcare,Medical Devices,USA,12.22M,"211,413,022"
TNXP,Tonix Pharmaceuticals Holding Corp,Healthcare,Biotechnology,USA,289.65M,"358,659"
TNYA,Tenaya Therapeutics Inc,Healthcare,Biotechnology,USA,109.16M,"963,587"
TOI,Oncology Institute Inc,Healthcare,Medical Care Facilities,USA,333.64M,"903,864"
TOMZ,TOMI Environmental Solutions Inc,Industrials,Pollution & Treatment Controls,USA,19.71M,"5,347"
TOP,TOP Financial Group Limited,Financial,Capital Markets,Hong Kong,39.64M,"44,074"
TORO,Toro Corp,Industrials,Marine Shipping,Cyprus,55.84M,"39,257"
TOUR,Tuniu Corp ADR,Consumer Cyclical,Travel Services,China,86.22M,"105,553"
TOWN,Townebank Portsmouth VA,Financial,Banks - Regional,USA,2.60B,"67,236"
TOYO,TOYO Co Ltd,Technology,Solar,Japan,203.26M,"80,942"
TPCS,Techprecision Corp,Industrials,Metal Fabrication,USA,40.48M,"26,240"
TPG,TPG Inc,Financial,Asset Management,USA,20.66B,"554,583"
TPIC,TPI Composites Inc,Industrials,Specialty Industrial Machinery,USA,38.09M,"120,186"
TPLS,Thornburg Core Plus Bond ETF,Financial,Exchange Traded Fund,USA,-,17
TPST,Tempest Therapeutics Inc,Healthcare,Biotechnology,USA,30.49M,"17,855"
TQQQ,ProShares UltraPro QQQ 3x Shares,Financial,Exchange Traded Fund,USA,-,"65,616,814"
TQQY,GraniteShares YieldBOOST QQQ ETF,Financial,Exchange Traded Fund,USA,-,"32,532"
TRAW,Traws Pharma Inc,Healthcare,Biotechnology,USA,8.35M,"17,184"
TRDA,Entrada Therapeutics Inc,Healthcare,Biotechnology,USA,222.41M,"77,533"
TREE,LendingTree Inc,Financial,Financial Conglomerates,USA,680.52M,"306,891"
TRI,Thomson-Reuters Corp,Industrials,Specialty Business Services,Canada,91.13B,"459,395"
TRIB,Trinity Biotech Plc ADR,Healthcare,Medical Devices,Ireland,12.72M,"61,754"
TRIN,Trinity Capital Inc,Financial,Asset Management,USA,968.80M,"404,252"
TRIP,TripAdvisor Inc,Consumer Cyclical,Travel Services,USA,2.19B,"810,720"
TRMB,Trimble Inc,Technology,Scientific & Technical Instruments,USA,19.64B,"704,207"
TRMD,Torm Plc,Energy,Oil & Gas Midstream,United Kingdom,1.80B,"412,212"
TRMK,Trustmark Corp,Financial,Banks - Regional,USA,2.21B,"97,384"
TRML,Tourmaline Bio Inc,Healthcare,Biotechnology,USA,562.07M,"55,654"
TRNR,Interactive Strength Inc,Consumer Cyclical,Personal Services,USA,5.90M,"63,640"
TRNS,Transcat Inc,Industrials,Specialty Business Services,USA,695.11M,"19,959"
TRON,Tron Inc,Consumer Cyclical,Leisure,USA,142.82M,"1,532,205"
TROO,TROOPS Inc,Financial,Credit Services,Hong Kong,79.88M,"40,525"
TROW,T. Rowe Price Group Inc,Financial,Asset Management,USA,22.65B,"1,281,988"
TRS,Trimas Corporation,Consumer Cyclical,Packaging & Containers,USA,1.41B,"142,269"
TRSG,Tungray Technologies Inc,Industrials,Metal Fabrication,Singapore,27.96M,"1,027"
TRST,Trustco Bank Corp,Financial,Banks - Regional,USA,631.07M,"25,764"
TRUE,Truecar Inc,Communication Services,Internet Content & Information,USA,152.12M,"48,717"
TRUG,TruGolf Holdings Inc,Communication Services,Electronic Gaming & Multimedia,USA,5.44M,"68,942"
TRUP,Trupanion Inc,Financial,Insurance - Property & Casualty,USA,2.02B,"204,192"
TRVG,Trivago NV ADR,Communication Services,Internet Content & Information,Germany,90.37M,"29,336"
TRVI,Trevi Therapeutics Inc,Healthcare,Biotechnology,USA,893.59M,"460,984"
TSAT,Telesat Corp,Technology,Communication Equipment,Canada,353.13M,"80,866"
TSBK,"Timberland Bancorp, Inc",Financial,Banks - Regional,USA,246.20M,"7,592"
TSBX,Turnstone Biologics Corp,Healthcare,Biotechnology,USA,8.10M,"20,238"
TSCO,Tractor Supply Co,Consumer Cyclical,Specialty Retail,USA,30.24B,"2,220,658"
TSDD,GraniteShares 2x Short TSLA Daily ETF,Financial,Exchange Traded Fund,USA,-,"2,121,114"
TSEL,Touchstone Sands Capital US Select Growth ETF,Financial,Exchange Traded Fund,USA,-,108
TSEM,Tower Semiconductor Ltd,Technology,Semiconductors,Israel,4.94B,"462,896"
TSHA,Taysha Gene Therapies Inc,Healthcare,Biotechnology,USA,710.06M,"665,822"
TSL,GraniteShares 1.25x Long Tesla Daily ETF,Financial,Exchange Traded Fund,USA,-,"421,401"
TSLA,Tesla Inc,Consumer Cyclical,Auto Manufacturers,USA,993.37B,"48,584,866"
TSLG,Leverage Shares 2X Long TSLA Daily ETF,Financial,Exchange Traded Fund,USA,-,"4,220,075"
TSLL,Direxion Daily TSLA Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,"105,416,065"
TSLQ,Tradr 2X Short TSLA Daily ETF,Financial,Exchange Traded Fund,USA,-,"18,005,117"
TSLR,GraniteShares 2x Long TSLA Daily ETF,Financial,Exchange Traded Fund,USA,-,"1,937,953"
TSLS,Direxion Daily TSLA Bear 1X Shares,Financial,Exchange Traded Fund,USA,-,"18,420,125"
TSMG,Leverage Shares 2X Long TSM Daily ETF,Financial,Exchange Traded Fund,USA,-,"23,276"
TSMU,GraniteShares 2x Long TSM Daily ETF,Financial,Exchange Traded Fund,USA,-,"59,029"
TSMX,Direxion Daily TSM Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,"467,238"
TSMZ,Direxion Daily TSM Bear 1X Shares,Financial,Exchange Traded Fund,USA,-,"19,211"
TSPY,TappAlpha SPY Growth & Daily Income ETF,Financial,Exchange Traded Fund,USA,-,"79,977"
TSSI,TSS Inc,Technology,Information Technology Services,USA,721.84M,"1,660,783"
TSYY,GraniteShares YieldBOOST TSLA ETF,Financial,Exchange Traded Fund,USA,-,"849,893"
TTAN,ServiceTitan Inc,Technology,Software - Application,USA,10.40B,"134,968"
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,41.95B,"4,533,357"
TTEC,TTEC Holdings Inc,Technology,Information Technology Services,USA,151.87M,"1,662,689"
TTEK,"Tetra Tech, Inc",Industrials,Engineering & Construction,USA,9.52B,"973,206"
TTEQ,T. Rowe Price Technology ETF,Financial,Exchange Traded Fund,USA,-,"8,960"
TTGT,Techtarget Inc,Technology,Information Technology Services,USA,499.71M,"211,647"
TTMI,TTM Technologies Inc,Technology,Electronic Components,USA,4.50B,"1,883,498"
TTNP,"Titan Pharmaceuticals, Inc. (de)",Healthcare,Biotechnology,USA,5.32M,285
TTSH,Tile Shop Hldgs Inc,Consumer Cyclical,Home Improvement Retail,USA,282.70M,"11,127"
TTWO,"Take-Two Interactive Software, Inc",Communication Services,Electronic Gaming & Multimedia,USA,40.95B,"414,850"
TUG,STF Tactical Growth ETF,Financial,Exchange Traded Fund,USA,-,"1,665"
TUGN,STF Tactical Growth & Income ETF,Financial,Exchange Traded Fund,USA,-,"5,954"
TUR,iShares MSCI Turkey ETF,Financial,Exchange Traded Fund,USA,-,"84,559"
TURB,Turbo Energy S.A. ADR,Technology,Solar,Spain,24.86M,517
TURF,T. Rowe Price Natural Resource ETF,Financial,Exchange Traded Fund,USA,-,"5,002"
TURN,180 Degree Capital Corp,Financial,Asset Management,USA,42.59M,"6,302"
TUSK,Mammoth Energy Services Inc,Industrials,Conglomerates,USA,122.24M,"20,401"
TVA,Texas Ventures Acquisition III Corp,Financial,Shell Companies,USA,304.50M,"3,464"
TVAI,Thayer Ventures Acquisition Corp II,Financial,Shell Companies,USA,272.00M,105
TVGN,Tevogen Bio Holdings Inc,Healthcare,Biotechnology,USA,183.86M,"124,776"
TVRD,Tvardi Therapeutics Inc,Healthcare,Biotechnology,USA,244.60M,"6,970"
TVTX,Travere Therapeutics Inc,Healthcare,Biotechnology,USA,1.36B,"234,815"
TW,Tradeweb Markets Inc,Financial,Capital Markets,USA,32.79B,"470,868"
TWFG,TWFG Inc,Financial,Insurance Brokers,USA,1.69B,"10,841"
TWG,Top Wealth Group Holding Ltd,Consumer Defensive,Food Distribution,Hong Kong,5.17M,"23,559"
TWIN,Twin Disc Incorporated,Industrials,Specialty Industrial Machinery,USA,124.57M,"18,931"
TWNP,Twin Hospitality Group Inc,Consumer Cyclical,Restaurants,USA,205.04M,"29,473"
TWST,Twist Bioscience Corp,Healthcare,Diagnostics & Research,USA,2.03B,"462,314"
TXG,10x Genomics Inc,Healthcare,Health Information Services,USA,1.64B,"1,124,398"
TXMD,TherapeuticsMD Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,12.82M,"5,065"
TXN,Texas Instruments Inc,Technology,Semiconductors,USA,164.72B,"2,433,411"
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,12.14B,"544,091"
TXSS,Texas Capital Texas Small Cap Equity Index ETF,Financial,Exchange Traded Fund,USA,-,386
TXUE,Thornburg International Equity ETF,Financial,Exchange Traded Fund,USA,-,"47,579"
TYGO,Tigo Energy Inc,Technology,Solar,USA,76.89M,"527,941"
TYRA,Tyra Biosciences Inc,Healthcare,Biotechnology,USA,563.16M,"79,481"
TZOO,Travelzoo,Communication Services,Internet Content & Information,USA,106.85M,"98,750"
TZUP,Thumzup Media Corp,Communication Services,Advertising Agencies,USA,124.24M,"37,674"
UAE,iShares MSCI UAE ETF,Financial,Exchange Traded Fund,USA,-,"111,398"
UAL,United Airlines Holdings Inc,Industrials,Airlines,USA,27.70B,"3,870,322"
UBCP,"United Bancorp, Inc. (Martins Ferry, OH)",Financial,Banks - Regional,USA,83.37M,194
UBFO,United Security Bancshares (CA),Financial,Banks - Regional,USA,146.97M,"8,477"
UBND,VictoryShares Core Plus Intermediate Bond ETF,Financial,Exchange Traded Fund,USA,-,"7,629"
UBRL,GraniteShares 2x Long UBER Daily ETF,Financial,Exchange Traded Fund,USA,-,"84,544"
UBSI,"United Bankshares, Inc",Financial,Banks - Regional,USA,4.98B,"197,437"
UBXG,U-BX Technology Ltd,Technology,Software - Infrastructure,China,62.33M,"4,058"
UCAR,U Power Ltd,Consumer Cyclical,Auto & Truck Dealerships,China,10.38M,"29,761"
UCL,Ucloudlink Group Inc ADR,Communication Services,Telecom Services,Hong Kong,67.17M,"34,332"
UCRD,VictoryShares Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,1
UCTT,Ultra Clean Hldgs Inc,Technology,Semiconductor Equipment & Materials,USA,1.01B,"219,623"
UCYB,ProShares Ultra Nasdaq Cybersecurity ETF 2x Shares,Financial,Exchange Traded Fund,USA,-,"1,504"
UDMY,Udemy Inc,Consumer Defensive,Education & Training Services,USA,1.09B,"964,038"
UEIC,Universal Electronics Inc,Technology,Consumer Electronics,USA,79.02M,"19,949"
UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Financial,Exchange Traded Fund,USA,-,"1,769"
UFCS,United Fire Group Inc,Financial,Insurance - Property & Casualty,USA,665.79M,"29,178"
UFG,Uni Fuels Holdings Ltd,Industrials,Marine Shipping,Singapore,90.42M,"537,203"
UFIV,F/m US Treasury 5 Year Note ETF,Financial,Exchange Traded Fund,USA,-,"2,079"
UFO,Procure Space ETF,Financial,Exchange Traded Fund,USA,-,"73,111"
UFPI,UFP Industries Inc,Basic Materials,Lumber & Wood Production,USA,5.91B,"115,672"
UFPT,UFP Technologies Inc,Healthcare,Medical Devices,USA,1.74B,"30,043"
UG,"United-Guardian, Inc",Consumer Defensive,Household & Personal Products,USA,38.64M,"3,440"
UGRO,Urban-gro Inc,Industrials,Farm & Heavy Construction Machinery,USA,4.70M,"245,179"
UHG,United Homes Group Inc,Consumer Cyclical,Residential Construction,USA,213.90M,"11,587"
UITB,VictoryShares Core Intermediate Bond ETF,Financial,Exchange Traded Fund,USA,-,"36,598"
UIVM,VictoryShares Emerging Markets Value Momentum ETF,Financial,Exchange Traded Fund,USA,-,"7,748"
UK,Ucommune International Ltd,Real Estate,Real Estate Services,China,2.14M,"5,064"
ULBI,Ultralife Corp,Industrials,Electrical Equipment & Parts,USA,128.90M,"11,809"
ULCC,Frontier Group Holdings Inc,Industrials,Airlines,USA,922.58M,"2,234,419"
ULH,Universal Logistics Holdings Inc,Industrials,Trucking,USA,604.61M,"6,471"
ULTA,Ulta Beauty Inc,Consumer Cyclical,Specialty Retail,USA,22.99B,"192,716"
ULVM,VictoryShares US Value Momentum ETF,Financial,Exchange Traded Fund,USA,-,16
ULY,Urgent.ly Inc,Technology,Software - Application,USA,6.53M,"27,866"
UMBF,UMB Financial Corp,Financial,Banks - Regional,USA,8.20B,"293,344"
UMMA,Wahed Dow Jones Islamic World ETF,Financial,Exchange Traded Fund,USA,-,"8,245"
UNB,"Union Bankshares, Inc",Financial,Banks - Regional,USA,123.09M,"1,095"
UNCY,Unicycive Therapeutics Inc,Healthcare,Biotechnology,USA,53.42M,"221,000"
UNHG,Leverage Shares 2X Long UNH Daily ETF,Financial,Exchange Traded Fund,USA,-,"3,671,677"
UNIT,Uniti Group Inc,Real Estate,REIT - Specialty,USA,1.26B,"1,014,556"
UNIY,WisdomTree Voya Yield Enhanced USD Universal Bond Fund,Financial,Exchange Traded Fund,USA,-,30
UNTY,"Unity Bancorp, Inc",Financial,Banks - Regional,USA,483.00M,"49,552"
UOKA,MDJM Ltd,Consumer Cyclical,Lodging,United Kingdom,2.64M,"43,364"
UONE,Urban One Inc,Communication Services,Broadcasting,USA,40.87M,"2,590"
UPB,Upstream Bio Inc,Healthcare,Biotechnology,USA,824.12M,"142,378"
UPBD,Upbound Group Inc,Technology,Software - Application,USA,1.18B,"678,928"
UPC,Universe Pharmaceuticals INC,Healthcare,Drug Manufacturers - Specialty & Generic,China,1.95M,"7,376"
UPGR,Xtrackers US Green Infrastructure Select Equity ETF,Financial,Exchange Traded Fund,USA,-,335
UPLD,Upland Software Inc,Technology,Software - Application,USA,67.50M,"326,839"
UPST,Upstart Holdings Inc,Financial,Credit Services,USA,7.81B,"3,628,958"
UPWK,Upwork Inc,Communication Services,Internet Content & Information,USA,1.55B,"1,399,490"
UPXI,Upexi Inc,Communication Services,Internet Content & Information,USA,245.83M,"3,558,481"
URBN,"Urban Outfitters, Inc",Consumer Cyclical,Apparel Retail,USA,6.80B,"876,575"
URGN,UroGen Pharma Ltd,Healthcare,Biotechnology,USA,888.92M,"329,949"
URNJ,Sprott Junior Uranium Miners ETF,Financial,Exchange Traded Fund,USA,-,"245,129"
UROY,Uranium Royalty Corp,Energy,Uranium,Canada,337.47M,"1,960,584"
USAF,Atlas America Fund,Financial,Exchange Traded Fund,USA,-,"1,017"
USAR,USA Rare Earth Inc,Basic Materials,Other Industrial Metals & Mining,USA,1.28B,"6,106,929"
USAU,U.S. Gold Corp,Basic Materials,Gold,USA,145.17M,"123,277"
USCB,USCB Financial Holdings Inc,Financial,Banks - Regional,USA,325.79M,"9,101"
USCL,iShares Climate Conscious & Transition MSCI USA ETF,Financial,Exchange Traded Fund,USA,-,14
USDX,SGI Enhanced Core ETF,Financial,Exchange Traded Fund,USA,-,"1,599"
USEA,United Maritime Corp,Industrials,Marine Shipping,Greece,14.36M,"10,492"
USEG,U.S. Energy Corp,Energy,Oil & Gas E&P,USA,40.45M,"212,231"
USGO,U.S. GoldMining Inc,Basic Materials,Other Industrial Metals & Mining,Canada,97.44M,"17,369"
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,"489,110"
USIN,WisdomTree 7-10 Year Laddered Treasury Fund,Financial,Exchange Traded Fund,USA,-,67
USIO,Usio Inc,Technology,Software - Infrastructure,USA,46.03M,"33,761"
USLM,United States Lime & Minerals Inc,Basic Materials,Building Materials,USA,2.80B,"70,610"
USMC,Principal U.S. Mega-Cap ETF,Financial,Exchange Traded Fund,USA,-,"75,040"
USOI,UBS AG ETRACS Crude Oil Shares Covered Call ETNs,Financial,Exchange Traded Fund,USA,-,"13,351"
USOY,Defiance Oil Enhanced Options Income ETF,Financial,Exchange Traded Fund,USA,-,"129,185"
USSH,WisdomTree 1-3 Year Laddered Treasury Fund,Financial,Exchange Traded Fund,USA,-,8
USTB,VictoryShares Short-Term Bond ETF,Financial,Exchange Traded Fund,USA,-,"47,823"
USVM,VictoryShares US Small Mid Cap Value Momentum ETF,Financial,Exchange Traded Fund,USA,-,"7,442"
USVN,F/m US Treasury 7 Year Note ETF,Financial,Exchange Traded Fund,USA,-,430
USXF,iShares ESG Advanced MSCI USA ETF,Financial,Exchange Traded Fund,USA,-,"21,259"
UTEN,F/m US Treasury 10 Year Note ETF,Financial,Exchange Traded Fund,USA,-,"14,187"
UTHR,United Therapeutics Corp,Healthcare,Drug Manufacturers - Specialty & Generic,USA,13.27B,"414,094"
UTHY,F/m US Treasury 30 Year Bond ETF,Financial,Exchange Traded Fund,USA,-,"13,273"
UTMD,"Utah Medical Products, Inc",Healthcare,Medical Instruments & Supplies,USA,179.72M,"4,317"
UTRE,F/m US Treasury 3 Year Note ETF,Financial,Exchange Traded Fund,USA,-,277
UTSI,UTStarcom Holdings Corp,Technology,Communication Equipment,China,23.30M,2
UTWO,F/m US Treasury 2 Year Note ETF,Financial,Exchange Traded Fund,USA,-,"37,983"
UTWY,F/m US Treasury 20 Year Bond ETF,Financial,Exchange Traded Fund,USA,-,137
UVSP,Univest Financial Corp,Financial,Banks - Regional,USA,815.19M,"32,598"
UXIN,Uxin Ltd ADR,Consumer Cyclical,Auto & Truck Dealerships,China,748.92M,"82,062"
UYLD,Angel Oak UltraShort Income ETF,Financial,Exchange Traded Fund,USA,-,"54,544"
UYSC,UY Scuti Acquisition Corp,Financial,Shell Companies,USA,77.33M,332
VABK,Virginia National Bankshares Corp,Financial,Banks - Regional,USA,197.48M,"2,490"
VACH,Voyager Acquisition Corp,Financial,Shell Companies,USA,328.39M,"3,853"
VALN,Valneva SE ADR,Healthcare,Biotechnology,France,614.77M,"17,728"
VALU,"Value Line, Inc",Financial,Financial Data & Stock Exchanges,USA,345.81M,877
VANI,Vivani Medical Inc,Healthcare,Biotechnology,USA,79.98M,"36,777"
VAPE,CEA Industries Inc,Industrials,Farm & Heavy Construction Machinery,USA,21.48M,"234,448"
VBIL,Vanguard 0-3 Month Treasury Bill ETF,Financial,Exchange Traded Fund,USA,-,"513,066"
VBIX,ViewBix Inc,Communication Services,Internet Content & Information,Israel,56.44M,"13,370"
VBNK,VersaBank,Financial,Banks - Regional,Canada,381.13M,"39,789"
VBTX,Veritex Holdings Inc,Financial,Banks - Regional,USA,1.69B,"268,189"
VC,Visteon Corp,Consumer Cyclical,Auto Parts,USA,3.01B,"79,804"
VCEL,Vericel Corp,Healthcare,Biotechnology,USA,1.79B,"393,803"
VCIC,Vine Hill Capital Investment Corp,Financial,Shell Companies,USA,304.48M,"198,005"
VCIG,VCI Global Ltd,Industrials,Consulting Services,Malaysia,25.40M,"2,432,463"
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,"10,765,167"
VCLT,Vanguard Long-Term Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,"4,021,182"
VCRB,Vanguard Core Bond ETF,Financial,Exchange Traded Fund,USA,-,"215,658"
VCSH,Vanguard Short-Term Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,"4,642,944"
VCTR,Victory Capital Holdings Inc,Financial,Asset Management,USA,4.52B,"228,456"
VCYT,Veracyte Inc,Healthcare,Diagnostics & Research,USA,1.84B,"375,216"
VECO,Veeco Instruments Inc,Technology,Semiconductor Equipment & Materials,USA,1.24B,"180,034"
VEEA,Veea Inc,Technology,Information Technology Services,USA,62.55M,"27,595"
VEEE,Twin Vee PowerCats Co,Consumer Cyclical,Recreational Vehicles,USA,4.83M,"47,452"
VEON,VEON Ltd ADR,Communication Services,Telecom Services,United Arab Emirates,3.65B,"212,540"
VERA,Vera Therapeutics Inc,Healthcare,Biotechnology,USA,1.32B,"399,206"
VERB,Verb Technology Company Inc,Technology,Software - Application,USA,14.44M,"15,950"
VERI,Veritone Inc,Technology,Software - Infrastructure,USA,115.84M,"752,853"
VERO,Venus Concept Inc,Healthcare,Medical Devices,Canada,4.70M,"30,928"
VERU,Veru Inc,Healthcare,Biotechnology,USA,71.67M,"388,571"
VERX,Vertex Inc,Technology,Software - Application,USA,5.20B,"325,006"
VFF,Village Farms International Inc,Consumer Defensive,Farm Products,USA,164.58M,"416,585"
VFLO,VictoryShares Free Cash Flow ETF,Financial,Exchange Traded Fund,USA,-,"428,932"
VFS,VinFast Auto Ltd,Consumer Cyclical,Auto Manufacturers,Vietnam,7.85B,"309,237"
VGAS,Verde Clean Fuels Inc,Utilities,Utilities - Renewable,USA,126.75M,"84,105"
VGIT,Vanguard Intermediate-Term Treasury ETF,Financial,Exchange Traded Fund,USA,-,"2,130,878"
VGLT,Vanguard Long-Term Treasury ETF,Financial,Exchange Traded Fund,USA,-,"1,537,829"
VGSH,Vanguard Short-Term Treasury ETF,Financial,Exchange Traded Fund,USA,-,"1,890,122"
VGSR,Vert Global Sustainable Real Estate ETF,Financial,Exchange Traded Fund,USA,-,"42,478"
VGUS,Vanguard Ultra-Short Treasury ETF,Financial,Exchange Traded Fund,USA,-,"45,613"
VIAV,Viavi Solutions Inc,Technology,Communication Equipment,USA,2.20B,"707,420"
VICR,Vicor Corp,Technology,Electronic Components,USA,1.99B,"157,603"
VIGI,Vanguard International Dividend Appreciation ETF,Financial,Exchange Traded Fund,USA,-,"265,781"
VIGL,Vigil Neuroscience Inc,Healthcare,Biotechnology,USA,382.93M,"1,627,188"
VINP,Vinci Compass Investments Ltd,Financial,Asset Management,Brazil,603.99M,"14,507"
VIOT,Viomi Technology Co Ltd ADR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",China,106.67M,"189,539"
VIR,Vir Biotechnology Inc,Healthcare,Biotechnology,USA,691.88M,"288,270"
VIRC,Virco Manufacturing Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,121.97M,"28,237"
VITL,Vital Farms Inc,Consumer Defensive,Farm Products,USA,1.60B,"239,302"
VIVK,Vivakor Inc,Energy,Oil & Gas Integrated,USA,49.66M,"654,388"
VIVS,VivoSim Labs Inc,Healthcare,Biotechnology,USA,4.83M,"23,685"
VKTX,Viking Therapeutics Inc,Healthcare,Biotechnology,USA,3.76B,"1,472,985"
VLGEA,"Village Super Market, Inc",Consumer Defensive,Grocery Stores,USA,455.98M,"17,443"
VLY,Valley National Bancorp,Financial,Banks - Regional,USA,5.14B,"3,802,765"
VMAR,Vision Marine Technologies Inc,Consumer Cyclical,Recreational Vehicles,Canada,6.15M,"11,081"
VMBS,Vanguard Mortgage-Backed Securities ETF,Financial,Exchange Traded Fund,USA,-,"960,991"
VMD,Viemed Healthcare Inc,Healthcare,Medical Devices,USA,239.91M,"139,054"
VMEO,Vimeo Inc,Technology,Software - Application,USA,607.91M,"516,790"
VNDA,Vanda Pharmaceuticals Inc,Healthcare,Biotechnology,USA,250.77M,"339,003"
VNET,VNET Group Inc ADR,Technology,Information Technology Services,China,2.00B,"6,098,902"
VNMEU,Vendome Acquisition Corp I,Financial,Shell Companies,USA,199.90M,650
VNOM,Viper Energy Inc,Energy,Oil & Gas Midstream,USA,7.96B,"1,168,462"
VNQI,Vanguard Global ex-U.S. Real Estate ETF,Financial,Exchange Traded Fund,USA,-,"287,888"
VOD,Vodafone Group plc ADR,Communication Services,Telecom Services,United Kingdom,26.57B,"5,114,728"
VOLT,Tema Electrification ETF,Financial,Exchange Traded Fund,USA,-,"8,783"
